"VendorID","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","RatecodeID","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
1,2020-04-22 15:38:44.000000,2020-04-22 15:47:03.000000,"N",1,244,243,1,1.3,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-21 09:02:48.000000,2020-04-21 09:29:19.000000,"N",1,95,113,1,11.84,35,0,0.5,0,6.12,,0.3,44.67,2,1,2.75
2,2020-04-16 14:24:36.000000,2020-04-16 14:30:04.000000,"N",1,166,166,1,0.83,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-08 15:57:01.000000,2020-04-08 16:10:56.000000,"N",1,74,244,1,3.3,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,2020-04-08 16:13:00.000000,2020-04-08 16:40:00.000000,,,197,90,,13.95,31.59,0,0,2.75,6.12,,0.3,40.76,,,
2,2020-04-10 16:17:00.000000,2020-04-10 16:49:00.000000,,,210,56,,20.08,51.36,0,0,2.75,0,,0.3,54.41,,,
1,2020-04-30 15:56:38.000000,2020-04-30 15:58:37.000000,"N",1,74,74,2,0.5,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-23 09:22:00.000000,2020-04-23 09:48:00.000000,,,203,127,,21.44,54.66,0,0,2.75,6.12,,0.3,63.83,,,
2,2020-04-20 11:26:29.000000,2020-04-20 11:45:29.000000,"N",1,61,25,1,3.82,16,0,0.5,2.75,0,,0.3,19.55,1,1,0
2,2020-04-29 15:58:00.000000,2020-04-29 16:24:00.000000,,,185,130,,15.13,43.42,0,0,0,6.12,,0.3,49.84,,,
2,2020-04-03 10:03:01.000000,2020-04-03 10:07:57.000000,"N",1,42,166,1,1.28,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,2020-04-16 08:55:04.000000,2020-04-16 09:00:17.000000,"N",1,42,43,1,1.47,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,2020-04-02 07:29:00.000000,2020-04-02 07:38:00.000000,,,159,247,,1.5,11.38,0,0.5,0,0,,0.3,12.18,,,
2,2020-04-08 14:57:00.000000,2020-04-08 15:11:00.000000,,,242,213,,2.27,14.9,0,0,0,0,,0.3,15.2,,,
2,2020-04-07 10:48:17.000000,2020-04-07 10:50:40.000000,"N",1,42,42,1,0.5,4,0,0.5,0.96,0,,0.3,5.76,1,1,0
2,2020-04-28 16:10:49.000000,2020-04-28 16:23:13.000000,"N",1,244,220,6,3.88,14,1,0.5,0,2.8,,0.3,18.6,2,1,0
2,2020-04-12 13:24:27.000000,2020-04-12 13:28:51.000000,"N",1,17,17,1,0.52,5,0,0.5,0,0,,0.3,5.8,1,1,0
2,2020-04-16 13:19:00.000000,2020-04-16 14:03:00.000000,,,55,46,,33.39,65.19,0,0,2.75,6.12,,0.3,74.36,,,
2,2020-04-20 07:04:00.000000,2020-04-20 07:30:00.000000,,,66,76,,22.45,66.52,0,0,2.75,0,,0.3,69.57,,,
2,2020-04-03 07:53:43.000000,2020-04-03 08:05:32.000000,"N",1,226,179,1,2.35,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2020-04-22 23:52:00.000000,2020-04-23 00:21:00.000000,,,42,76,,18.45,36.01,0,0,2.75,6.12,,0.3,45.18,,,
2,2020-04-25 00:09:42.000000,2020-04-25 00:12:00.000000,"N",1,42,42,1,0.58,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-03 22:03:24.000000,2020-04-03 22:10:04.000000,"N",1,42,140,1,4.01,12.5,0.5,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,2020-04-10 06:22:44.000000,2020-04-10 07:03:09.000000,"N",1,69,197,1,14.69,48,0,0.5,2.75,6.12,,0.3,57.67,1,1,0
1,2020-04-20 14:34:34.000000,2020-04-20 14:46:05.000000,"N",1,116,247,1,2.3,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2020-04-20 09:56:50.000000,2020-04-20 10:08:50.000000,"N",1,41,244,1,3.04,12,0,0.5,3.2,0,,0.3,16,1,1,0
2,2020-04-24 15:24:32.000000,2020-04-24 15:46:31.000000,"N",1,42,152,1,6.82,24,0,0.5,0,0,,0.3,24.8,2,1,0
2,2020-04-16 07:58:00.000000,2020-04-16 08:14:00.000000,,,51,168,,8.64,29.5,0,0,2.75,0,,0.3,32.55,,,
2,2020-04-17 23:02:30.000000,2020-04-17 23:19:49.000000,"N",1,75,18,1,6.86,21,0.5,0.5,3.8,0,,0.3,26.1,1,1,0
2,2020-04-29 09:56:30.000000,2020-04-29 10:07:13.000000,"N",1,244,74,1,4.54,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,2020-04-11 06:20:00.000000,2020-04-11 06:32:00.000000,,,235,247,,2.93,11.14,0,0,2.75,0,,0.3,14.19,,,
2,2020-04-27 05:04:00.000000,2020-04-27 05:23:00.000000,,,136,137,,10.88,33.36,0,0,0,0,,0.3,36.41,,,
2,2020-04-08 07:30:56.000000,2020-04-08 07:38:13.000000,"N",1,244,74,1,3.38,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,2020-04-16 18:32:52.000000,2020-04-16 18:36:07.000000,"N",1,43,238,1,1.13,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-22 17:29:26.000000,2020-04-22 17:31:03.000000,"N",1,42,42,2,0.28,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-20 14:49:59.000000,2020-04-20 15:00:31.000000,"N",1,168,247,3,1.95,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-17 14:10:00.000000,2020-04-17 14:40:00.000000,,,159,54,,14.8,34.46,0,0,2.75,6.12,,0.3,43.63,,,
2,2020-04-05 16:56:17.000000,2020-04-05 17:14:07.000000,"N",1,212,159,1,3.3,14.5,0,0.5,0,0,,0.3,15.3,1,1,0
2,2020-04-23 10:41:48.000000,2020-04-23 10:58:19.000000,"N",1,74,79,1,6.05,18,0,0.5,0,0,,0.3,21.55,2,1,2.75
2,2020-04-11 20:13:00.000000,2020-04-11 20:31:00.000000,,,17,224,,3.76,15.34,0,0,0,0,,0.3,18.39,,,
2,2020-04-03 20:52:00.000000,2020-04-03 21:30:00.000000,,,136,215,,18.89,38.17,0,0,0,6.12,,0.3,44.59,,,
2,2020-04-08 23:18:00.000000,2020-04-08 23:31:00.000000,,,107,256,,3.45,9.92,0,0,0,0,,0.3,10.22,,,
2,2020-04-06 09:18:00.000000,2020-04-06 09:27:00.000000,,,97,33,,0.95,8.4,0,0,0,0,,0.3,8.7,,,
2,2020-04-29 19:57:00.000000,2020-04-29 20:18:00.000000,,,37,89,,7.82,24.72,0,0,0,0,,0.3,25.02,,,
2,2020-04-23 19:00:47.000000,2020-04-23 19:15:57.000000,"N",1,69,213,1,6.83,21,1,0.5,4.56,0,,0.3,27.36,1,1,0
1,2020-04-04 04:36:52.000000,2020-04-04 04:54:27.000000,"N",1,17,106,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
2,2020-04-08 20:00:12.000000,2020-04-08 20:08:43.000000,"N",1,95,28,1,1.86,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-04-01 21:22:00.000000,2020-04-01 21:36:00.000000,,,254,51,,1.91,8,0,0,0,0,,0.3,8.3,,,
2,2020-04-03 18:54:24.000000,2020-04-03 19:14:09.000000,"N",1,116,224,2,8.44,25.5,1,0.5,0,0,,0.3,30.05,2,1,2.75
2,2020-04-20 08:59:00.000000,2020-04-20 09:04:00.000000,,,61,61,,1.58,9.35,0,0,2.75,0,,0.3,12.4,,,
2,2020-04-19 18:49:04.000000,2020-04-19 19:01:50.000000,"N",1,74,152,1,2.64,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-20 06:58:47.000000,2020-04-20 07:07:53.000000,"N",1,75,166,1,1.84,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,2020-04-29 16:17:22.000000,2020-04-29 16:38:14.000000,"N",1,197,83,1,0,27.2,0,0.5,0,0,,0.3,28,1,1,0
2,2020-04-10 11:59:00.000000,2020-04-10 12:06:00.000000,,,102,95,,1.13,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-03 19:08:25.000000,2020-04-03 19:24:25.000000,"N",5,247,126,1,2.16,12,0,0,0,0,,0.3,12.3,2,2,0
